constructorId,year,name_x,positionText,relation
42,1988,Coloni,13,42
44,1988,Euro Brun,17,44
1,1988,McLaren,1,1
45,1988,Osella,15,45
48,1988,Rial,9,48
3,1988,Williams,7,3
1,1988,McLaren,1,1
27,1988,Ligier,14,27
49,1988,Zakspeed,18,49
6,1988,Ferrari,2,6
18,1988,Minardi,10,18
21,1988,Arrows,6,21
22,1988,Benetton,3,22
25,1988,Tyrrell,8,25
32,1988,Team Lotus,4,32
33,1988,Larrousse,11,33
27,1988,Ligier,14,27
37,1988,March,5,18
39,1988,AGS,16,39
42,1988,Coloni,13,42
44,1988,Euro Brun,17,44
45,1988,Osella,15,45
48,1988,Rial,9,48
35,1988,Dallara,12,35
6,1989,Ferrari,4,6
32,1989,Team Lotus,10,32
18,1989,Minardi,18,18
21,1989,Arrows,6,21
22,1989,Benetton,3,22
25,1989,Tyrrell,7,25
27,1989,Ligier,12,27
33,1989,Larrousse,15,33
42,1989,Coloni,16,42
34,1989,Brabham,8,14
35,1989,Dallara,5,35
37,1989,March,9,18
39,1989,AGS,13,39
45,1989,Osella,14,45
44,1989,Euro Brun,20,44
3,1989,Williams,2,3
46,1989,Onyx,17,46
1,1989,McLaren,1,1
22,1989,Benetton,3,22
48,1989,Rial,10,48
6,1989,Ferrari,4,6
48,1989,Rial,11,48
18,1989,Minardi,17,18
21,1989,Arrows,5,21
25,1989,Tyrrell,6,25
27,1989,Ligier,12,27
32,1989,Team Lotus,13,32
49,1989,Zakspeed,18,49
33,1989,Larrousse,14,33
35,1989,Dallara,9,35
37,1989,March,8,18
39,1989,AGS,11,39
42,1989,Coloni,19,42
44,1989,Euro Brun,20,44
45,1989,Osella,15,45
46,1989,Onyx,16,46
34,1989,Brabham,7,14
49,1989,Zakspeed,19,49
39,1989,AGS,15,39
3,1989,Williams,2,3
6,1989,Ferrari,3,6
18,1989,Minardi,13,18
21,1989,Arrows,7,21
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
27,1989,Ligier,12,27
32,1989,Team Lotus,8,32
3,1989,Williams,2,3
33,1989,Larrousse,16,33
35,1989,Dallara,6,35
37,1989,March,10,18
42,1989,Coloni,18,42
44,1989,Euro Brun,20,44
45,1989,Osella,17,45
46,1989,Onyx,14,46
3,1989,Williams,2,3
34,1989,Brabham,9,14
1,1989,McLaren,1,1
1,1989,McLaren,1,1
48,1989,Rial,11,48
6,1989,Ferrari,3,6
18,1989,Minardi,18,18
21,1989,Arrows,7,21
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
1,1989,McLaren,2,1
32,1989,Team Lotus,10,32
49,1989,Zakspeed,19,49
33,1989,Larrousse,15,33
35,1989,Dallara,6,35
37,1989,March,9,18
39,1989,AGS,14,39
42,1989,Coloni,17,42
44,1989,Euro Brun,20,44
45,1989,Osella,16,45
46,1989,Onyx,13,46
34,1989,Brabham,8,14
1,1989,McLaren,1,1
32,1989,Team Lotus,7,32
48,1989,Rial,13,48
3,1989,Williams,6,3
6,1989,Ferrari,2,6
18,1989,Minardi,16,18
21,1989,Arrows,5,21
22,1989,Benetton,3,22
25,1989,Tyrrell,7,25
27,1989,Ligier,11,27
1,1989,McLaren,1,1
32,1989,Team Lotus,9,32
34,1989,Brabham,15,14
35,1989,Dallara,8,35
37,1989,March,4,18
39,1989,AGS,10,39
42,1989,Coloni,19,42
44,1989,Euro Brun,18,44
45,1989,Osella,13,45
33,1989,Larrousse,12,33
46,1989,Onyx,20,46
49,1989,Zakspeed,13,49
46,1989,Onyx,20,46
48,1989,Rial,11,48
3,1989,Williams,12,3
6,1989,Ferrari,1,6
18,1989,Minardi,15,18
21,1989,Arrows,5,21
22,1989,Benetton,4,22
25,1989,Tyrrell,6,25
48,1989,Rial,11,48
27,1989,Ligier,8,27
34,1989,Brabham,14,14
35,1989,Dallara,10,35
37,1989,March,3,18
39,1989,AGS,19,39
42,1989,Coloni,17,42
44,1989,Euro Brun,16,44
45,1989,Osella,18,45
33,1989,Larrousse,9,33
48,1989,Rial,14,48
49,1989,Zakspeed,17,49
1,1989,McLaren,1,1
6,1989,Ferrari,3,6
18,1989,Minardi,16,18
21,1989,Arrows,8,21
22,1989,Benetton,2,22
25,1989,Tyrrell,5,25
27,1989,Ligier,11,27
32,1989,Team Lotus,12,32
3,1989,Williams,4,3
33,1989,Larrousse,14,33
35,1989,Dallara,9,35
37,1989,March,7,18
39,1989,AGS,10,39
42,1989,Coloni,18,42
44,1989,Euro Brun,20,44
45,1989,Osella,15,45
46,1989,Onyx,19,46
34,1989,Brabham,6,14
1,1989,McLaren,1,1
49,1989,Zakspeed,17,49
48,1989,Rial,15,48
3,1989,Williams,8,3
6,1989,Ferrari,2,6
18,1989,Minardi,16,18
21,1989,Arrows,6,21
22,1989,Benetton,3,22
25,1989,Tyrrell,9,25
27,1989,Ligier,12,27
32,1989,Team Lotus,10,32
33,1989,Larrousse,13,33
34,1989,Brabham,4,14
35,1989,Dallara,7,35
37,1989,March,5,18
39,1989,AGS,11,39
42,1989,Coloni,18,42
44,1989,Euro Brun,19,44
45,1989,Osella,14,45
46,1989,Onyx,20,46
49,1989,Zakspeed,17,49
49,1989,Zakspeed,19,49
27,1989,Ligier,12,27
3,1989,Williams,2,3
18,1989,Minardi,11,18
21,1989,Arrows,6,21
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
27,1989,Ligier,14,27
32,1989,Team Lotus,7,32
33,1989,Larrousse,16,33
6,1989,Ferrari,2,6
34,1989,Brabham,10,14
37,1989,March,12,18
39,1989,AGS,15,39
42,1989,Coloni,18,42
44,1989,Euro Brun,20,44
45,1989,Osella,17,45
46,1989,Onyx,9,46
48,1989,Rial,13,48
35,1989,Dallara,8,35
49,1989,Zakspeed,19,49
3,1989,Williams,3,3
49,1989,Zakspeed,19,49
18,1989,Minardi,11,18
21,1989,Arrows,6,21
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
27,1989,Ligier,14,27
32,1989,Team Lotus,7,32
33,1989,Larrousse,16,33
1,1989,McLaren,1,1
34,1989,Brabham,10,14
37,1989,March,12,18
39,1989,AGS,15,39
42,1989,Coloni,18,42
44,1989,Euro Brun,20,44
45,1989,Osella,17,45
46,1989,Onyx,9,46
48,1989,Rial,13,48
35,1989,Dallara,8,35
1,1989,McLaren,1,1
3,1989,Williams,2,3
6,1989,Ferrari,3,6
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
27,1989,Ligier,14,27
32,1989,Team Lotus,6,32
33,1989,Larrousse,16,33
34,1989,Brabham,9,14
35,1989,Dallara,8,35
21,1989,Arrows,7,21
37,1989,March,12,18
42,1989,Coloni,18,42
44,1989,Euro Brun,20,44
45,1989,Osella,17,45
46,1989,Onyx,10,46
48,1989,Rial,13,48
49,1989,Zakspeed,19,49
1,1989,McLaren,1,1
39,1989,AGS,15,39
18,1989,Minardi,11,18
6,1989,Ferrari,3,6
3,1989,Williams,2,3
18,1989,Minardi,11,18
21,1989,Arrows,6,21
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
27,1989,Ligier,14,27
32,1989,Team Lotus,7,32
33,1989,Larrousse,16,33
34,1989,Brabham,9,14
35,1989,Dallara,8,35
37,1989,March,12,18
39,1989,AGS,15,39
44,1989,Euro Brun,20,44
45,1989,Osella,17,45
46,1989,Onyx,10,46
48,1989,Rial,13,48
49,1989,Zakspeed,19,49
1,1989,McLaren,1,1
6,1989,Ferrari,2,6
3,1989,Williams,3,3
42,1989,Coloni,18,42
49,1989,Zakspeed,19,49
6,1989,Ferrari,3,6
18,1989,Minardi,13,18
21,1989,Arrows,5,21
22,1989,Benetton,4,22
25,1989,Tyrrell,6,25
27,1989,Ligier,12,27
32,1989,Team Lotus,7,32
3,1989,Williams,2,3
33,1989,Larrousse,16,33
35,1989,Dallara,8,35
37,1989,March,10,18
39,1989,AGS,15,39
42,1989,Coloni,18,42
44,1989,Euro Brun,20,44
45,1989,Osella,17,45
46,1989,Onyx,14,46
34,1989,Brabham,9,14
48,1989,Rial,11,48
1,1989,McLaren,1,1
48,1989,Rial,11,48
6,1989,Ferrari,3,6
1,1989,McLaren,1,1
18,1989,Minardi,13,18
21,1989,Arrows,6,21
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
27,1989,Ligier,12,27
49,1989,Zakspeed,19,49
32,1989,Team Lotus,8,32
34,1989,Brabham,9,14
35,1989,Dallara,7,35
37,1989,March,10,18
39,1989,AGS,15,39
42,1989,Coloni,18,42
45,1989,Osella,17,45
46,1989,Onyx,14,46
33,1989,Larrousse,16,33
49,1989,Zakspeed,19,49
44,1989,Euro Brun,20,44
3,1989,Williams,2,3
6,1989,Ferrari,3,6
18,1989,Minardi,13,18
21,1989,Arrows,6,21
22,1989,Benetton,4,22
25,1989,Tyrrell,5,25
27,1989,Ligier,12,27
32,1989,Team Lotus,7,32
33,1989,Larrousse,16,33
35,1989,Dallara,8,35
37,1989,March,10,18
39,1989,AGS,15,39
42,1989,Coloni,18,42
44,1989,Euro Brun,20,44
45,1989,Osella,17,45
48,1989,Rial,11,48
1,1989,McLaren,1,1
46,1989,Onyx,14,46
3,1989,Williams,2,3
1,1989,McLaren,1,1
34,1989,Brabham,9,14
48,1989,Rial,11,48
6,1989,Ferrari,3,6
18,1989,Minardi,13,18
21,1989,Arrows,5,21
49,1989,Zakspeed,19,49
22,1989,Benetton,4,22
25,1989,Tyrrell,6,25
32,1989,Team Lotus,7,32
33,1989,Larrousse,16,33
34,1989,Brabham,9,14
27,1989,Ligier,12,27
35,1989,Dallara,8,35
37,1989,March,10,18
46,1989,Onyx,14,46
39,1989,AGS,15,39
42,1989,Coloni,18,42
45,1989,Osella,17,45
44,1989,Euro Brun,20,44
42,1990,Coloni,18,42
41,1990,Leyton House,6,41
25,1990,Tyrrell,5,25
35,1990,Dallara,14,35
32,1990,Team Lotus,10,32
34,1990,Brabham,9,14
33,1990,Larrousse,7,33
44,1990,Euro Brun,16,44
27,1990,Ligier,13,27
39,1990,AGS,17,39
45,1990,Osella,15,45
18,1990,Minardi,11,18
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,4,3
6,1990,Ferrari,2,6
21,1990,Arrows,8,21
22,1990,Benetton,3,22
25,1990,Tyrrell,5,25
27,1990,Ligier,13,27
22,1990,Benetton,4,22
33,1990,Larrousse,7,33
32,1990,Team Lotus,10,32
46,1990,Onyx,12,46
21,1990,Arrows,8,21
22,1990,Benetton,3,22
6,1990,Ferrari,2,6
45,1990,Osella,15,45
34,1990,Brabham,9,14
46,1990,Onyx,11,46
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,4,3
6,1990,Ferrari,2,6
18,1990,Minardi,11,18
21,1990,Arrows,8,21
25,1990,Tyrrell,5,25
27,1990,Ligier,13,27
18,1990,Minardi,11,18
32,1990,Team Lotus,10,32
34,1990,Brabham,7,14
35,1990,Dallara,14,35
39,1990,AGS,17,39
41,1990,Leyton House,6,41
42,1990,Coloni,18,42
44,1990,Euro Brun,16,44
45,1990,Osella,15,45
46,1990,Onyx,12,46
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,3,3
33,1990,Larrousse,9,33
35,1990,Dallara,14,35
35,1990,Dallara,14,35
41,1990,Leyton House,6,41
21,1990,Arrows,9,21
22,1990,Benetton,4,22
25,1990,Tyrrell,5,25
27,1990,Ligier,13,27
32,1990,Team Lotus,8,32
33,1990,Larrousse,7,33
34,1990,Brabham,10,14
39,1990,AGS,16,39
41,1990,Leyton House,6,41
42,1990,Coloni,18,42
44,1990,Euro Brun,17,44
45,1990,Osella,15,45
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,3,3
6,1990,Ferrari,2,6
18,1990,Minardi,11,18
21,1990,Arrows,9,21
22,1990,Benetton,4,22
25,1990,Tyrrell,5,25
27,1990,Ligier,13,27
32,1990,Team Lotus,8,32
44,1990,Euro Brun,16,44
18,1990,Minardi,11,18
6,1990,Ferrari,2,6
3,1990,Williams,3,3
1,1990,McLaren,1,1
42,1990,Coloni,18,42
44,1990,Euro Brun,16,44
45,1990,Osella,15,45
46,1990,Onyx,12,46
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,3,3
6,1990,Ferrari,2,6
18,1990,Minardi,11,18
21,1990,Arrows,9,21
22,1990,Benetton,4,22
39,1990,AGS,17,39
25,1990,Tyrrell,5,25
32,1990,Team Lotus,8,32
33,1990,Larrousse,7,33
34,1990,Brabham,10,14
35,1990,Dallara,14,35
39,1990,AGS,15,39
41,1990,Leyton House,6,41
42,1990,Coloni,18,42
44,1990,Euro Brun,17,44
45,1990,Osella,16,45
46,1990,Onyx,12,46
47,1990,Life,19,47
27,1990,Ligier,13,27
42,1990,Coloni,18,42
35,1990,Dallara,12,35
39,1990,AGS,17,39
33,1990,Larrousse,8,33
34,1990,Brabham,6,14
33,1990,Larrousse,7,33
39,1990,AGS,15,39
41,1990,Leyton House,13,41
42,1990,Coloni,18,42
44,1990,Euro Brun,11,44
45,1990,Osella,16,45
46,1990,Onyx,17,46
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,2,3
6,1990,Ferrari,3,6
18,1990,Minardi,8,18
21,1990,Arrows,11,21
22,1990,Benetton,4,22
25,1990,Tyrrell,5,25
27,1990,Ligier,10,27
32,1990,Team Lotus,7,32
33,1990,Larrousse,9,33
34,1990,Brabham,6,14
35,1990,Dallara,14,35
39,1990,AGS,17,39
32,1990,Team Lotus,14,32
27,1990,Ligier,10,27
25,1990,Tyrrell,3,25
22,1990,Benetton,5,22
1,1990,McLaren,1,1
3,1990,Williams,3,3
6,1990,Ferrari,11,6
18,1990,Minardi,6,18
21,1990,Arrows,8,21
22,1990,Benetton,4,22
25,1990,Tyrrell,2,25
27,1990,Ligier,15,27
32,1990,Team Lotus,14,32
33,1990,Larrousse,7,33
34,1990,Brabham,5,14
41,1990,Leyton House,15,41
35,1990,Dallara,13,35
41,1990,Leyton House,10,41
42,1990,Coloni,19,42
44,1990,Euro Brun,9,44
45,1990,Osella,12,45
46,1990,Onyx,16,46
47,1990,Life,18,47
1,1990,McLaren,1,1
3,1990,Williams,4,3
6,1990,Ferrari,2,6
18,1990,Minardi,7,18
21,1990,Arrows,9,21
39,1990,AGS,17,39
42,1990,Coloni,18,42
44,1990,Euro Brun,13,44
45,1990,Osella,16,45
27,1990,Ligier,12,27
32,1990,Team Lotus,8,32
33,1990,Larrousse,9,33
34,1990,Brabham,6,14
35,1990,Dallara,16,35
39,1990,AGS,17,39
41,1990,Leyton House,13,41
42,1990,Coloni,18,42
44,1990,Euro Brun,15,44
45,1990,Osella,14,45
46,1990,Onyx,11,46
25,1990,Tyrrell,5,25
47,1990,Life,19,47
3,1990,Williams,3,3
6,1990,Ferrari,2,6
18,1990,Minardi,10,18
21,1990,Arrows,7,21
22,1990,Benetton,4,22
25,1990,Tyrrell,5,25
27,1990,Ligier,12,27
32,1990,Team Lotus,8,32
33,1990,Larrousse,9,33
34,1990,Brabham,6,14
35,1990,Dallara,14,35
1,1990,McLaren,1,1
41,1990,Leyton House,13,41
22,1990,Benetton,4,22
18,1990,Minardi,10,18
46,1990,Onyx,12,46
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,2,3
6,1990,Ferrari,3,6
18,1990,Minardi,10,18
21,1990,Arrows,6,21
22,1990,Benetton,5,22
25,1990,Tyrrell,4,25
27,1990,Ligier,12,27
32,1990,Team Lotus,9,32
21,1990,Arrows,7,21
33,1990,Larrousse,8,33
35,1990,Dallara,14,35
39,1990,AGS,17,39
41,1990,Leyton House,15,41
42,1990,Coloni,18,42
44,1990,Euro Brun,13,44
45,1990,Osella,16,45
46,1990,Onyx,11,46
47,1990,Life,19,47
1,1990,McLaren,1,1
3,1990,Williams,3,3
6,1990,Ferrari,2,6
34,1990,Brabham,7,14
34,1990,Brabham,10,14
6,1990,Ferrari,2,6
39,1990,AGS,16,39
39,1990,AGS,14,39
35,1990,Dallara,15,35
34,1990,Brabham,10,14
33,1990,Larrousse,6,33
32,1990,Team Lotus,8,32
27,1990,Ligier,11,27
25,1990,Tyrrell,5,25
22,1990,Benetton,3,22
21,1990,Arrows,9,21
18,1990,Minardi,12,18
3,1990,Williams,4,3
1,1990,McLaren,1,1
47,1990,Life,19,47
45,1990,Osella,16,45
44,1990,Euro Brun,17,44
41,1990,Leyton House,7,41
42,1990,Coloni,18,42
42,1990,Coloni,18,42
1,1990,McLaren,1,1
35,1990,Dallara,14,35
45,1990,Osella,16,45
42,1990,Coloni,18,42
41,1990,Leyton House,7,41
39,1990,AGS,14,39
35,1990,Dallara,15,35
34,1990,Brabham,10,14
33,1990,Larrousse,6,33
32,1990,Team Lotus,8,32
27,1990,Ligier,11,27
25,1990,Tyrrell,5,25
21,1990,Arrows,9,21
18,1990,Minardi,12,18
6,1990,Ferrari,2,6
3,1990,Williams,4,3
45,1990,Osella,16,45
41,1990,Leyton House,6,41
22,1990,Benetton,3,22
35,1990,Dallara,15,35
33,1990,Larrousse,7,33
32,1990,Team Lotus,8,32
27,1990,Ligier,13,27
25,1990,Tyrrell,5,25
22,1990,Benetton,4,22
21,1990,Arrows,9,21
18,1990,Minardi,11,18
6,1990,Ferrari,2,6
1,1990,McLaren,1,1
47,1990,Life,19,47
45,1990,Osella,15,45
44,1990,Euro Brun,17,44
42,1990,Coloni,18,42
39,1990,AGS,14,39
41,1990,Leyton House,6,41
34,1990,Brabham,10,14
35,1990,Dallara,14,35
3,1990,Williams,3,3
41,1990,Leyton House,6,41
33,1990,Larrousse,7,33
34,1990,Brabham,10,14
39,1990,AGS,16,39
32,1990,Team Lotus,8,32
27,1990,Ligier,11,27
22,1990,Benetton,4,22
21,1990,Arrows,9,21
18,1990,Minardi,12,18
25,1990,Tyrrell,5,25
3,1990,Williams,3,3
1,1990,McLaren,1,1
42,1990,Coloni,18,42
47,1990,Life,19,47
44,1990,Euro Brun,17,44
6,1990,Ferrari,2,6
45,1990,Osella,15,45
1,1991,McLaren,1,1
25,1991,Tyrrell,6,25
22,1991,Benetton,4,22
17,1991,Jordan,5,17
6,1991,Ferrari,3,6
3,1991,Williams,2,3
42,1991,Coloni,19,42
36,1991,Fondmetal,17,36
18,1991,Minardi,8,18
26,1991,Lola,17,26
1,1991,McLaren,1,1
22,1991,Benetton,4,22
18,1991,Minardi,7,18
17,1991,Jordan,14,17
6,1991,Ferrari,2,6
3,1991,Williams,3,3
42,1991,Coloni,18,42
41,1991,Leyton House,16,41
39,1991,AGS,9,39
40,1991,Lambo,7,40
41,1991,Leyton House,10,41
36,1991,Fondmetal,17,36
25,1991,Tyrrell,5,25
39,1991,AGS,16,39
41,1991,Leyton House,14,41
36,1991,Fondmetal,18,36
35,1991,Dallara,14,35
27,1991,Ligier,12,27
29,1991,Footwork,17,29
32,1991,Team Lotus,9,32
34,1991,Brabham,15,14
35,1991,Dallara,7,35
36,1991,Fondmetal,18,36
40,1991,Lambo,13,40
39,1991,AGS,16,39
42,1991,Coloni,19,42
1,1991,McLaren,1,1
3,1991,Williams,2,3
6,1991,Ferrari,3,6
17,1991,Jordan,5,17
18,1991,Minardi,8,18
22,1991,Benetton,4,22
25,1991,Tyrrell,6,25
26,1991,Lola,11,26
27,1991,Ligier,13,27
29,1991,Footwork,17,29
32,1991,Team Lotus,9,32
34,1991,Brabham,15,14
35,1991,Dallara,7,35
40,1991,Lambo,14,40
34,1991,Brabham,13,14
40,1991,Lambo,15,40
32,1991,Team Lotus,10,32
27,1991,Ligier,14,27
29,1991,Footwork,18,29
32,1991,Team Lotus,9,32
34,1991,Brabham,11,14
35,1991,Dallara,7,35
36,1991,Fondmetal,17,36
26,1991,Lola,10,26
39,1991,AGS,16,39
41,1991,Leyton House,10,41
42,1991,Coloni,19,42
1,1991,McLaren,1,1
3,1991,Williams,2,3
6,1991,Ferrari,3,6
17,1991,Jordan,5,17
18,1991,Minardi,8,18
22,1991,Benetton,4,22
25,1991,Tyrrell,6,25
26,1991,Lola,12,26
27,1991,Ligier,14,27
29,1991,Footwork,18,29
32,1991,Team Lotus,9,32
34,1991,Brabham,11,14
35,1991,Dallara,7,35
1,1991,McLaren,1,1
33,1991,Larrousse,6,33
3,1991,Williams,12,3
17,1991,Jordan,9,17
29,1991,Footwork,15,29
27,1991,Ligier,12,27
