constructorId,year,name_x,positionText,relation
21,1978,Arrows,10,21
6,1978,Ferrari,2,6
27,1978,Ligier,8,27
32,1978,Team Lotus,1,32
34,1978,Brabham,2,14
54,1978,ATS,10,54
55,1978,Theodore,17,55
56,1978,Fittipaldi,5,56
57,1978,Ensign,14,57
25,1978,Tyrrell,2,25
58,1978,Shadow,9,13
60,1978,Merzario,15,60
63,1978,Surtees,13,63
65,1978,Martini,19,65
64,1978,Hesketh,18,64
1,1978,McLaren,7,1
3,1978,Williams,8,3
4,1978,Renault,14,4
59,1978,Wolf,12,59
56,1978,Fittipaldi,9,56
25,1978,Tyrrell,3,25
58,1978,Shadow,11,13
3,1978,Williams,9,3
1,1978,McLaren,8,1
63,1978,Surtees,12,63
60,1978,Merzario,17,60
59,1978,Wolf,7,59
58,1978,Shadow,10,13
57,1978,Ensign,15,57
56,1978,Fittipaldi,6,56
54,1978,ATS,13,54
34,1978,Brabham,2,14
32,1978,Team Lotus,1,32
27,1978,Ligier,5,27
4,1978,Renault,12,4
25,1978,Tyrrell,4,25
6,1978,Ferrari,3,6
4,1978,Renault,16,4
3,1978,Williams,11,3
1,1978,McLaren,8,1
65,1978,Martini,14,65
63,1978,Surtees,12,63
60,1978,Merzario,17,60
59,1978,Wolf,7,59
58,1978,Shadow,10,13
57,1978,Ensign,16,57
56,1978,Fittipaldi,6,56
54,1978,ATS,13,54
21,1978,Arrows,9,21
6,1978,Ferrari,3,6
21,1978,Arrows,10,21
25,1978,Tyrrell,4,25
57,1978,Ensign,16,57
63,1978,Surtees,13,63
59,1978,Wolf,5,59
58,1978,Shadow,11,13
57,1978,Ensign,14,57
56,1978,Fittipaldi,7,56
54,1978,ATS,15,54
34,1978,Brabham,3,14
32,1978,Team Lotus,1,32
27,1978,Ligier,6,27
25,1978,Tyrrell,4,25
21,1978,Arrows,10,21
6,1978,Ferrari,2,6
4,1978,Renault,12,4
3,1978,Williams,9,3
1,1978,McLaren,8,1
65,1978,Martini,16,65
63,1978,Surtees,13,63
60,1978,Merzario,17,60
59,1978,Wolf,6,59
58,1978,Shadow,11,13
57,1978,Ensign,15,57
56,1978,Fittipaldi,7,56
54,1978,ATS,14,54
34,1978,Brabham,2,14
32,1978,Team Lotus,1,32
27,1978,Ligier,5,27
34,1978,Brabham,2,14
32,1978,Team Lotus,1,32
60,1978,Merzario,17,60
25,1978,Tyrrell,4,25
27,1978,Ligier,6,27
25,1978,Tyrrell,4,25
21,1978,Arrows,9,21
6,1978,Ferrari,3,6
4,1978,Renault,15,4
3,1978,Williams,11,3
1,1978,McLaren,7,1
63,1978,Surtees,13,63
60,1978,Merzario,17,60
59,1978,Wolf,8,59
58,1978,Shadow,10,13
57,1978,Ensign,16,57
56,1978,Fittipaldi,9,56
54,1978,ATS,12,54
34,1978,Brabham,2,14
32,1978,Team Lotus,1,32
27,1978,Ligier,6,27
25,1978,Tyrrell,4,25
21,1978,Arrows,7,21
6,1978,Ferrari,3,6
4,1978,Renault,15,4
3,1978,Williams,11,3
1,1978,McLaren,5,1
65,1978,Martini,14,65
63,1978,Surtees,13,63
59,1978,Wolf,8,59
27,1978,Ligier,5,27
32,1978,Team Lotus,1,32
34,1978,Brabham,2,14
60,1978,Merzario,17,60
56,1978,Fittipaldi,8,56
6,1978,Ferrari,3,6
21,1978,Arrows,9,21
4,1978,Renault,15,4
3,1978,Williams,11,3
1,1978,McLaren,8,1
65,1978,Martini,14,65
63,1978,Surtees,12,63
54,1978,ATS,12,54
59,1978,Wolf,6,59
58,1978,Shadow,10,13
57,1978,Ensign,16,57
56,1978,Fittipaldi,7,56
54,1978,ATS,13,54
60,1978,Merzario,17,60
32,1978,Team Lotus,1,32
57,1978,Ensign,16,57
34,1978,Brabham,2,14
59,1978,Wolf,5,59
60,1978,Merzario,17,60
63,1978,Surtees,13,63
65,1978,Martini,14,65
58,1978,Shadow,10,13
3,1978,Williams,11,3
4,1978,Renault,15,4
6,1978,Ferrari,4,6
21,1978,Arrows,9,21
27,1978,Ligier,5,27
1,1978,McLaren,8,1
61,1979,Kauhsen,16,61
1,1979,McLaren,5,1
3,1979,Williams,6,3
4,1979,Renault,13,4
6,1979,Ferrari,1,6
27,1979,Ligier,2,27
25,1979,Tyrrell,4,25
32,1979,Team Lotus,3,32
51,1979,Alfa Romeo,15,11
54,1979,ATS,11,54
21,1979,Arrows,7,21
60,1979,Merzario,15,60
3,1979,Williams,6,3
204,1979,Brabham-Alfa Romeo,7,14
58,1979,Shadow,9,13
57,1979,Ensign,13,57
56,1979,Fittipaldi,8,56
54,1979,ATS,14,54
32,1979,Team Lotus,3,32
27,1979,Ligier,1,27
25,1979,Tyrrell,4,25
21,1979,Arrows,10,21
6,1979,Ferrari,2,6
4,1979,Renault,12,4
1,1979,McLaren,5,1
59,1979,Wolf,11,59
56,1979,Fittipaldi,9,56
32,1979,Team Lotus,3,32
58,1979,Shadow,10,13
27,1979,Ligier,2,27
60,1979,Merzario,15,60
25,1979,Tyrrell,4,25
21,1979,Arrows,8,21
6,1979,Ferrari,1,6
4,1979,Renault,6,4
3,1979,Williams,5,3
1,1979,McLaren,7,1
60,1979,Merzario,16,60
59,1979,Wolf,12,59
204,1979,Brabham-Alfa Romeo,8,14
58,1979,Shadow,10,13
57,1979,Ensign,14,57
57,1979,Ensign,14,57
54,1979,ATS,11,54
27,1979,Ligier,2,27
25,1979,Tyrrell,4,25
21,1979,Arrows,7,21
6,1979,Ferrari,1,6
4,1979,Renault,13,4
3,1979,Williams,5,3
1,1979,McLaren,6,1
61,1979,Kauhsen,17,61
60,1979,Merzario,16,60
59,1979,Wolf,12,59
204,1979,Brabham-Alfa Romeo,8,14
56,1979,Fittipaldi,9,56
59,1979,Wolf,11,59
59,1979,Wolf,12,59
58,1979,Shadow,9,13
56,1979,Fittipaldi,6,56
54,1979,ATS,13,54
32,1979,Team Lotus,2,32
27,1979,Ligier,1,27
25,1979,Tyrrell,4,25
21,1979,Arrows,7,21
6,1979,Ferrari,5,6
4,1979,Renault,10,4
3,1979,Williams,9,3
1,1979,McLaren,3,1
60,1979,Merzario,14,60
59,1979,Wolf,10,59
57,1979,Ensign,11,57
204,1979,Brabham-Alfa Romeo,13,14
57,1979,Ensign,8,57
56,1979,Fittipaldi,4,56
54,1979,ATS,15,54
32,1979,Team Lotus,2,32
27,1979,Ligier,1,27
25,1979,Tyrrell,11,25
21,1979,Arrows,6,21
6,1979,Ferrari,9,6
4,1979,Renault,12,4
3,1979,Williams,7,3
1,1979,McLaren,3,1
32,1979,Team Lotus,3,32
58,1979,Shadow,5,13
204,1979,Brabham-Alfa Romeo,7,14
58,1979,Shadow,8,13
60,1979,Merzario,15,60
57,1979,Ensign,13,57
56,1979,Fittipaldi,8,56
54,1979,ATS,14,54
32,1979,Team Lotus,3,32
27,1979,Ligier,2,27
25,1979,Tyrrell,4,25
21,1979,Arrows,10,21
6,1979,Ferrari,1,6
4,1979,Renault,12,4
3,1979,Williams,6,3
1,1979,McLaren,5,1
60,1979,Merzario,15,60
204,1979,Brabham-Alfa Romeo,14,14
59,1979,Wolf,10,59
58,1979,Shadow,9,13
57,1979,Ensign,13,57
56,1979,Fittipaldi,7,56
54,1979,ATS,14,54
32,1979,Team Lotus,3,32
27,1979,Ligier,1,27
25,1979,Tyrrell,4,25
21,1979,Arrows,8,21
6,1979,Ferrari,2,6
4,1979,Renault,12,4
3,1979,Williams,11,3
1,1979,McLaren,5,1
204,1979,Brabham-Alfa Romeo,6,14
51,1979,Alfa Romeo,15,11
4,1979,Renault,6,4
56,1979,Fittipaldi,10,56
1,1979,McLaren,7,1
62,1979,Rebaque,18,62
182,1979,Brabham-Ford,13,14
62,1979,Rebaque,17,62
60,1979,Merzario,18,60
59,1979,Wolf,14,59
58,1979,Shadow,10,13
57,1979,Ensign,15,57
56,1979,Fittipaldi,12,56
54,1979,ATS,11,54
51,1979,Alfa Romeo,16,11
32,1979,Team Lotus,4,32
3,1979,Williams,3,3
27,1979,Ligier,3,27
21,1979,Arrows,9,21
6,1979,Ferrari,1,6
4,1979,Renault,6,4
3,1979,Williams,2,3
1,1979,McLaren,7,1
182,1979,Brabham-Ford,12,14
62,1979,Rebaque,17,62
60,1979,Merzario,18,60
59,1979,Wolf,13,59
58,1979,Shadow,11,13
57,1979,Ensign,15,57
56,1979,Fittipaldi,10,56
25,1979,Tyrrell,5,25
54,1979,ATS,14,54
4,1979,Renault,6,4
21,1979,Arrows,8,21
60,1979,Merzario,16,60
59,1979,Wolf,12,59
204,1979,Brabham-Alfa Romeo,8,14
58,1979,Shadow,11,13
57,1979,Ensign,14,57
56,1979,Fittipaldi,10,56
54,1979,ATS,13,54
51,1979,Alfa Romeo,15,11
54,1979,ATS,13,54
27,1979,Ligier,3,27
25,1979,Tyrrell,5,25
21,1979,Arrows,9,21
6,1979,Ferrari,1,6
6,1979,Ferrari,1,6
3,1979,Williams,2,3
1,1979,McLaren,7,1
60,1979,Merzario,16,60
59,1979,Wolf,12,59
204,1979,Brabham-Alfa Romeo,9,14
58,1979,Shadow,11,13
57,1979,Ensign,14,57
56,1979,Fittipaldi,10,56
54,1979,ATS,13,54
32,1979,Team Lotus,4,32
27,1979,Ligier,2,27
25,1979,Tyrrell,5,25
4,1979,Renault,6,4
51,1979,Alfa Romeo,16,11
32,1979,Team Lotus,4,32
27,1979,Ligier,3,27
27,1979,Ligier,2,27
25,1979,Tyrrell,5,25
21,1979,Arrows,8,21
6,1979,Ferrari,1,6
4,1979,Renault,6,4
3,1979,Williams,3,3
1,1979,McLaren,7,1
60,1979,Merzario,16,60
59,1979,Wolf,12,59
204,1979,Brabham-Alfa Romeo,9,14
58,1979,Shadow,11,13
57,1979,Ensign,14,57
56,1979,Fittipaldi,10,56
54,1979,ATS,13,54
32,1979,Team Lotus,3,32
27,1979,Ligier,2,27
25,1979,Tyrrell,5,25
21,1979,Arrows,8,21
6,1979,Ferrari,1,6
3,1979,Williams,4,3
1,1979,McLaren,7,1
59,1979,Wolf,12,59
204,1979,Brabham-Alfa Romeo,9,14
58,1979,Shadow,11,13
32,1979,Team Lotus,4,32
32,1979,Team Lotus,4,32
54,1979,ATS,13,54
60,1979,Merzario,16,60
57,1979,Ensign,14,57
25,1979,Tyrrell,5,25
56,1979,Fittipaldi,10,56
21,1979,Arrows,9,21
6,1979,Ferrari,1,6
4,1979,Renault,6,4
3,1979,Williams,2,3
1,1979,McLaren,7,1
60,1979,Merzario,16,60
59,1979,Wolf,12,59
204,1979,Brabham-Alfa Romeo,9,14
58,1979,Shadow,11,13
57,1979,Ensign,14,57
56,1979,Fittipaldi,10,56
57,1979,Ensign,14,57
32,1979,Team Lotus,4,32
58,1979,Shadow,11,13
54,1979,ATS,13,54
59,1979,Wolf,12,59
1,1979,McLaren,7,1
3,1979,Williams,3,3
60,1979,Merzario,16,60
6,1979,Ferrari,1,6
21,1979,Arrows,8,21
25,1979,Tyrrell,5,25
27,1979,Ligier,2,27
4,1979,Renault,6,4
204,1979,Brabham-Alfa Romeo,9,14
56,1980,Fittipaldi,6,56
54,1980,ATS,12,54
21,1980,Arrows,5,21
51,1980,Alfa Romeo,11,11
45,1980,Osella,15,45
34,1980,Brabham,4,14
32,1980,Team Lotus,7,32
27,1980,Ligier,2,27
25,1980,Tyrrell,9,25
57,1980,Ensign,13,57
4,1980,Renault,3,4
3,1980,Williams,1,3
1,1980,McLaren,8,1
58,1980,Shadow,14,13
56,1980,Fittipaldi,6,56
54,1980,ATS,12,54
51,1980,Alfa Romeo,10,11
45,1980,Osella,15,45
34,1980,Brabham,2,14
32,1980,Team Lotus,7,32
27,1980,Ligier,4,27
6,1980,Ferrari,10,6
57,1980,Ensign,13,57
21,1980,Arrows,5,21
1,1980,McLaren,8,1
34,1980,Brabham,3,14
25,1980,Tyrrell,9,25
32,1980,Team Lotus,7,32
27,1980,Ligier,2,27
25,1980,Tyrrell,9,25
21,1980,Arrows,5,21
6,1980,Ferrari,10,6
4,1980,Renault,4,4
3,1980,Williams,1,3
1,1980,McLaren,8,1
58,1980,Shadow,14,13
58,1980,Shadow,14,13
56,1980,Fittipaldi,6,56
51,1980,Alfa Romeo,11,11
45,1980,Osella,15,45
34,1980,Brabham,3,14
32,1980,Team Lotus,7,32
27,1980,Ligier,2,27
25,1980,Tyrrell,9,25
6,1980,Ferrari,10,6
4,1980,Renault,4,4
3,1980,Williams,1,3
57,1980,Ensign,13,57
54,1980,ATS,12,54
32,1980,Team Lotus,4,32
6,1980,Ferrari,11,6
25,1980,Tyrrell,6,25
21,1980,Arrows,10,21
6,1980,Ferrari,12,6
4,1980,Renault,2,4
3,1980,Williams,1,3
1,1980,McLaren,8,1
58,1980,Shadow,14,13
57,1980,Ensign,8,57
56,1980,Fittipaldi,3,56
54,1980,ATS,11,54
27,1980,Ligier,7,27
51,1980,Alfa Romeo,5,11
34,1980,Brabham,2,14
32,1980,Team Lotus,12,32
27,1980,Ligier,9,27
25,1980,Tyrrell,4,25
21,1980,Arrows,10,21
6,1980,Ferrari,7,6
4,1980,Renault,13,4
3,1980,Williams,1,3
1,1980,McLaren,6,1
45,1980,Osella,15,45
45,1980,Osella,15,45
21,1980,Arrows,5,21
34,1980,Brabham,3,14
51,1980,Alfa Romeo,9,11
4,1980,Renault,1,4
3,1980,Williams,3,3
1,1980,McLaren,8,1
58,1980,Shadow,13,13
57,1980,Ensign,12,57
56,1980,Fittipaldi,6,56
54,1980,ATS,11,54
51,1980,Alfa Romeo,9,11
45,1980,Osella,15,45
34,1980,Brabham,4,14
45,1980,Osella,15,45
32,1980,Team Lotus,5,32
25,1980,Tyrrell,7,25
21,1980,Arrows,10,21
6,1980,Ferrari,14,6
4,1980,Renault,1,4
3,1980,Williams,2,3
1,1980,McLaren,8,1
58,1980,Shadow,14,13
57,1980,Ensign,13,57
56,1980,Fittipaldi,5,56
54,1980,ATS,11,54
27,1980,Ligier,3,27
51,1980,Alfa Romeo,11,11
27,1980,Ligier,2,27
56,1980,Fittipaldi,6,56
3,1980,Williams,1,3
1,1980,McLaren,8,1
57,1980,Ensign,13,57
56,1980,Fittipaldi,7,56
54,1980,ATS,12,54
51,1980,Alfa Romeo,11,11
45,1980,Osella,14,45
34,1980,Brabham,3,14
32,1980,Team Lotus,8,32
27,1980,Ligier,2,27
25,1980,Tyrrell,5,25
21,1980,Arrows,6,21
6,1980,Ferrari,10,6
4,1980,Renault,4,4
3,1980,Williams,1,3
1,1980,McLaren,9,1
57,1980,Ensign,13,57
56,1980,Fittipaldi,7,56
54,1980,ATS,12,54
51,1980,Alfa Romeo,11,11
45,1980,Osella,15,45
4,1980,Renault,4,4
6,1980,Ferrari,10,6
21,1980,Arrows,6,21
25,1980,Tyrrell,5,25
54,1980,ATS,12,54
57,1980,Ensign,13,57
56,1980,Fittipaldi,8,56
54,1980,ATS,12,54
51,1980,Alfa Romeo,11,11
45,1980,Osella,14,45
34,1980,Brabham,3,14
32,1980,Team Lotus,5,32
27,1980,Ligier,2,27
25,1980,Tyrrell,6,25
34,1980,Brabham,3,14
21,1980,Arrows,7,21
4,1980,Renault,4,4
3,1980,Williams,1,3
1,1980,McLaren,9,1
57,1980,Ensign,13,57
56,1980,Fittipaldi,7,56
54,1980,ATS,12,54
51,1980,Alfa Romeo,11,11
45,1980,Osella,14,45
32,1980,Team Lotus,9,32
27,1980,Ligier,2,27
6,1980,Ferrari,10,6
32,1980,Team Lotus,9,32
34,1980,Brabham,3,14
21,1980,Arrows,6,21
25,1980,Tyrrell,6,25
21,1980,Arrows,5,21
6,1980,Ferrari,10,6
4,1980,Renault,4,4
3,1980,Williams,1,3
1,1980,McLaren,8,1
57,1980,Ensign,13,57
56,1980,Fittipaldi,7,56
54,1980,ATS,12,54
51,1980,Alfa Romeo,11,11
27,1980,Ligier,2,27
34,1980,Brabham,3,14
27,1980,Ligier,2,27
25,1980,Tyrrell,6,25
21,1980,Arrows,5,21
6,1980,Ferrari,10,6
4,1980,Renault,4,4
3,1980,Williams,1,3
1,1980,McLaren,8,1
58,1980,Shadow,14,13
25,1980,Tyrrell,5,25
57,1980,Ensign,13,57
32,1980,Team Lotus,9,32
32,1980,Team Lotus,9,32
45,1980,Osella,15,45
45,1980,Osella,15,45
6,1980,Ferrari,10,6
4,1980,Renault,4,4
34,1980,Brabham,3,14
3,1980,Williams,1,3
1,1980,McLaren,8,1
57,1980,Ensign,13,57
56,1980,Fittipaldi,7,56
51,1980,Alfa Romeo,11,11
45,1980,Osella,15,45
34,1980,Brabham,3,14
32,1980,Team Lotus,8,32
27,1980,Ligier,2,27
54,1980,ATS,12,54
25,1980,Tyrrell,6,25
21,1980,Arrows,5,21
6,1980,Ferrari,10,6
4,1980,Renault,4,4
51,1980,Alfa Romeo,11,11
3,1980,Williams,1,3
1,1980,McLaren,9,1
57,1980,Ensign,13,57
56,1980,Fittipaldi,7,56
54,1980,ATS,12,54
57,1981,Ensign,9,57
1,1981,McLaren,11,1
3,1981,Williams,1,3
4,1981,Renault,7,4
6,1981,Ferrari,3,6
37,1981,March,16,18
25,1981,Tyrrell,8,25
34,1981,Brabham,2,14
27,1981,Ligier,4,27
32,1981,Team Lotus,6,32
56,1981,Fittipaldi,13,56
21,1981,Arrows,5,21
55,1981,Theodore,12,55
21,1981,Arrows,3,21
53,1981,Toleman,17,53
51,1981,Alfa Romeo,8,11
45,1981,Osella,15,45
37,1981,March,16,18
34,1981,Brabham,2,14
32,1981,Team Lotus,4,32
27,1981,Ligier,5,27
25,1981,Tyrrell,10,25
6,1981,Ferrari,7,6
4,1981,Renault,6,4
45,1981,Osella,15,45
3,1981,Williams,1,3
54,1981,ATS,14,54
51,1981,Alfa Romeo,10,11
4,1981,Renault,4,4
54,1981,ATS,14,54
1,1981,McLaren,11,1
32,1981,Team Lotus,6,32
27,1981,Ligier,5,27
25,1981,Tyrrell,9,25
21,1981,Arrows,8,21
6,1981,Ferrari,3,6
3,1981,Williams,1,3
1,1981,McLaren,7,1
57,1981,Ensign,10,57
56,1981,Fittipaldi,13,56
55,1981,Theodore,12,55
54,1981,ATS,14,54
53,1981,Toleman,17,53
53,1981,Toleman,17,53
51,1981,Alfa Romeo,11,11
37,1981,March,16,18
34,1981,Brabham,3,14
32,1981,Team Lotus,5,32
27,1981,Ligier,4,27
25,1981,Tyrrell,9,25
21,1981,Arrows,6,21
6,1981,Ferrari,2,6
4,1981,Renault,7,4
3,1981,Williams,1,3
1,1981,McLaren,8,1
57,1981,Ensign,9,57
56,1981,Fittipaldi,13,56
55,1981,Theodore,12,55
45,1981,Osella,15,45
57,1981,Ensign,6,57
56,1981,Fittipaldi,6,56
55,1981,Theodore,12,55
55,1981,Theodore,9,55
54,1981,ATS,14,54
51,1981,Alfa Romeo,5,11
45,1981,Osella,15,45
37,1981,March,16,18
34,1981,Brabham,2,14
32,1981,Team Lotus,6,32
27,1981,Ligier,8,27
25,1981,Tyrrell,7,25
21,1981,Arrows,3,21
6,1981,Ferrari,13,6
4,1981,Renault,11,4
3,1981,Williams,1,3
56,1981,Fittipaldi,10,56
1,1981,McLaren,12,1
34,1981,Brabham,2,14
55,1981,Theodore,5,55
54,1981,ATS,11,54
51,1981,Alfa Romeo,3,11
45,1981,Osella,13,45
37,1981,March,16,18
34,1981,Brabham,2,14
32,1981,Team Lotus,14,32
27,1981,Ligier,10,27
25,1981,Tyrrell,4,25
21,1981,Arrows,12,21
6,1981,Ferrari,9,6
4,1981,Renault,7,4
57,1981,Ensign,8,57
56,1981,Fittipaldi,13,56
57,1981,Ensign,4,57
3,1981,Williams,1,3
54,1981,ATS,14,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,5,11
45,1981,Osella,16,45
37,1981,March,15,18
34,1981,Brabham,2,14
32,1981,Team Lotus,7,32
27,1981,Ligier,10,27
25,1981,Tyrrell,9,25
21,1981,Arrows,3,21
6,1981,Ferrari,8,6
4,1981,Renault,4,4
3,1981,Williams,1,3
1,1981,McLaren,12,1
1,1981,McLaren,11,1
56,1981,Fittipaldi,11,56
55,1981,Theodore,10,55
54,1981,ATS,13,54
51,1981,Alfa Romeo,5,11
45,1981,Osella,15,45
37,1981,March,16,18
34,1981,Brabham,2,14
32,1981,Team Lotus,7,32
27,1981,Ligier,9,27
25,1981,Tyrrell,8,25
21,1981,Arrows,4,21
6,1981,Ferrari,14,6
4,1981,Renault,3,4
57,1981,Ensign,6,57
37,1981,March,16,18
34,1981,Brabham,2,14
51,1981,Alfa Romeo,11,11
3,1981,Williams,1,3
1,1981,McLaren,6,1
57,1981,Ensign,10,57
56,1981,Fittipaldi,14,56
3,1981,Williams,1,3
54,1981,ATS,13,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,11,11
45,1981,Osella,16,45
37,1981,March,15,18
34,1981,Brabham,2,14
32,1981,Team Lotus,7,32
27,1981,Ligier,4,27
25,1981,Tyrrell,9,25
21,1981,Arrows,8,21
6,1981,Ferrari,5,6
4,1981,Renault,3,4
3,1981,Williams,1,3
1,1981,McLaren,6,1
57,1981,Ensign,10,57
56,1981,Fittipaldi,14,56
55,1981,Theodore,12,55
54,1981,ATS,13,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,11,11
45,1981,Osella,16,45
37,1981,March,15,18
4,1981,Renault,3,4
6,1981,Ferrari,5,6
21,1981,Arrows,8,21
25,1981,Tyrrell,9,25
57,1981,Ensign,11,57
56,1981,Fittipaldi,15,56
55,1981,Theodore,12,55
54,1981,ATS,13,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,9,11
45,1981,Osella,16,45
37,1981,March,14,18
34,1981,Brabham,2,14
32,1981,Team Lotus,7,32
27,1981,Ligier,4,27
25,1981,Tyrrell,10,25
21,1981,Arrows,8,21
34,1981,Brabham,2,14
6,1981,Ferrari,5,6
3,1981,Williams,1,3
1,1981,McLaren,6,1
57,1981,Ensign,11,57
56,1981,Fittipaldi,15,56
55,1981,Theodore,12,55
54,1981,ATS,13,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,10,11
45,1981,Osella,16,45
37,1981,March,14,18
34,1981,Brabham,2,14
32,1981,Team Lotus,7,32
27,1981,Ligier,4,27
4,1981,Renault,3,4
45,1981,Osella,15,45
32,1981,Team Lotus,7,32
25,1981,Tyrrell,9,25
21,1981,Arrows,8,21
6,1981,Ferrari,3,6
4,1981,Renault,5,4
3,1981,Williams,1,3
1,1981,McLaren,6,1
57,1981,Ensign,10,57
56,1981,Fittipaldi,14,56
55,1981,Theodore,12,55
54,1981,ATS,13,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,11,11
45,1981,Osella,16,45
37,1981,March,15,18
34,1981,Brabham,2,14
32,1981,Team Lotus,7,32
27,1981,Ligier,4,27
25,1981,Tyrrell,9,25
21,1981,Arrows,8,21
6,1981,Ferrari,3,6
4,1981,Renault,6,4
3,1981,Williams,1,3
1,1981,McLaren,5,1
57,1981,Ensign,10,57
56,1981,Fittipaldi,13,56
55,1981,Theodore,12,55
54,1981,ATS,14,54
53,1981,Toleman,17,53
25,1981,Tyrrell,9,25
27,1981,Ligier,4,27
32,1981,Team Lotus,7,32
34,1981,Brabham,2,14
21,1981,Arrows,8,21
6,1981,Ferrari,5,6
4,1981,Renault,3,4
3,1981,Williams,1,3
1,1981,McLaren,6,1
57,1981,Ensign,10,57
55,1981,Theodore,12,55
54,1981,ATS,13,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,11,11
45,1981,Osella,16,45
37,1981,March,15,18
32,1981,Team Lotus,7,32
27,1981,Ligier,4,27
27,1981,Ligier,3,27
21,1981,Arrows,8,21
6,1981,Ferrari,5,6
4,1981,Renault,4,4
3,1981,Williams,1,3
1,1981,McLaren,6,1
57,1981,Ensign,10,57
56,1981,Fittipaldi,14,56
55,1981,Theodore,12,55
54,1981,ATS,13,54
53,1981,Toleman,17,53
51,1981,Alfa Romeo,11,11
45,1981,Osella,16,45
37,1981,March,15,18
25,1981,Tyrrell,9,25
1,1981,McLaren,15,1
